timestamp_ms,elapsed_after_fault_ms,phase,motor.m1,motor.m2,motor.m3,motor.m4,ftAlloc.active,ftAlloc.failedMotor,ftAlloc.residualYaw,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stateEstimate.z
2449,,pre_fault,28634,29034,29461,28745,0,0,-0.0005196450153003516,-0.05612986438764812,0.28756327707102053,0.20607138923600177,0.489896726821492
2499,,pre_fault,29123,29168,29037,28781,0,0,0.0009761016521311694,-0.12090976799040626,0.29843241906032747,-0.28601273529830257,0.5000419244491481
2549,,pre_fault,29048,28651,28480,28743,0,0,0.00045517049831466044,0.10246614206379143,0.28817924071457035,0.11968890385555915,0.4978009550700966
2599,,pre_fault,28876,28710,28696,28997,0,0,-0.0002221432854583713,0.21141996327877852,0.15520664712681945,-0.11035070644611096,0.496912102642912
2649,,pre_fault,29178,29088,28744,28632,0,0,-0.0013655530243608198,-0.06874717497229099,-0.1635786732419391,0.4645719072096608,0.4905692541952512
2699,,pre_fault,29309,29250,29067,29117,0,0,0.0008545408291630868,0.09392011644676504,0.019340341135203852,-0.1433237476031913,0.49896529882784124
2749,,pre_fault,29075,28678,29147,28944,0,0,-0.0006310027332325301,-0.16929005418021392,-0.1663778180517207,0.28977715080097777,0.4988413857884557
2799,,pre_fault,28701,28817,28787,28627,0,0,-0.0007517912928714123,-0.05311784798248559,-0.2653332286958149,0.42389688823175187,0.49451894179431144
2849,,pre_fault,29047,28674,28948,29240,0,0,-0.00017204592710597647,0.15667106251288365,-0.03044858543763801,-0.19862337389809076,0.4956154690139025
2899,,pre_fault,28997,28530,28930,28827,0,0,0.0004965445933895758,-0.34811426476242946,0.11863596931747847,-0.321208828482311,0.5040622576146097
2949,,pre_fault,28610,28798,29241,28896,0,0,-0.0007094901478153504,-0.1143666665602919,-0.14273584307346773,-0.09162999698991575,0.4993867288901196
2999,,pre_fault,29016,28911,29210,28837,0,0,-0.0002546408430206402,-0.1268311592419976,-0.1889808989744969,-0.10311807928777161,0.5053156298894108
3049,,pre_fault,28749,28788,28866,29158,0,0,0.0015529503256651572,-0.5946355992112022,0.002412885161499864,0.4738795641178583,0.5109385157382829
3099,,pre_fault,29138,29189,29033,29113,0,0,-0.001383151263436325,0.2180463492283175,-0.5252599310736595,0.6852313905209422,0.5002274284959137
3149,,pre_fault,28725,28703,28947,28871,0,0,-0.001236440011300952,0.5496940962081672,0.1557533700532056,-0.1292312859945104,0.500032504094272
3199,,pre_fault,28959,29025,29197,28995,0,0,-0.00022880855659088446,0.6929105167626904,0.14677238496301695,-0.28054296888701663,0.49220869463948136
3249,,pre_fault,28943,28880,28881,29037,0,0,0.000866784417095208,0.3138390607281442,0.2683882149075663,-0.9272752599732725,0.4900165947959512
3299,,pre_fault,28951,28972,28806,28934,0,0,0.0002508466453711207,0.058667089392411095,-0.16162929599247214,-0.37156920373215013,0.4988139486789832
3349,,pre_fault,28815,29099,28786,28908,0,0,0.0016459571776642223,0.07698341225439258,0.24241068667181082,-0.45817954815143697,0.49646391834505305
3399,,pre_fault,28761,28861,28652,28932,0,0,0.0016144406101398887,-0.051922583748944026,0.11348255401911618,-0.15441562809337234,0.5032928327229605
3449,,pre_fault,28919,29060,28965,28927,0,0,-0.00038992284243366944,-0.24742083279841445,0.15862861988313517,-0.03995866102128098,0.5050452941524446
3499,,pre_fault,29049,29239,28712,28695,0,0,-0.001678858182078486,-0.4269931064102348,0.008343830857568518,-0.6266539241653762,0.4989062865008929
3549,,pre_fault,28851,29087,28868,28901,0,0,-0.0009230548566555244,0.1645774720783149,0.48298982617057834,-0.17810894952869244,0.5018081015601571
3599,,pre_fault,28699,28865,29130,28581,0,0,0.0004845777216494173,0.02008821960606919,0.09086532840014092,-0.19185803113662317,0.495660401712536
3649,,pre_fault,28819,28769,28835,29040,0,0,-0.0006407190759752877,-0.301904961709277,0.07765007789898835,0.3229414274798698,0.5017089325418256
3699,,pre_fault,28835,28851,28866,28879,0,0,-0.0010542211894674714,-0.350584279074459,-0.048213046383575375,0.2627085065060548,0.4916127316168235
3749,,pre_fault,28924,29202,28930,28986,0,0,0.00040827301535146246,-0.0075735753443574175,-0.001508711599974219,-0.14561149522334227,0.5017458322383719
3799,,pre_fault,28784,28963,28779,28794,0,0,-0.0009644594300294085,-0.20549469146055388,-0.02431416150625371,0.5322828449037424,0.5051252556327274
3849,,pre_fault,29027,28898,29195,28621,0,0,-0.0008206690200748558,-0.20433751918229504,0.12795368940253968,1.017911654014735,0.48910537466260645
3899,,pre_fault,28962,28979,28681,29145,0,0,0.0012579539305302499,0.11783490650702766,0.045664331654397754,0.3604392651670681,0.49513059921103375
3949,,pre_fault,29182,29035,29348,28755,0,0,0.0011319978285338724,-0.03336815736457448,-0.21377296473801685,0.31994552918164604,0.5027336520194168
3999,,pre_fault,28721,28659,28991,29312,0,0,-0.00048219388284919827,-0.41314720832119967,0.11068021606530272,0.10070096075325066,0.5016817746038733
4049,,pre_fault,29209,29161,28912,29262,0,0,-0.0005993100788440753,-0.2336284164450868,0.29435831722946515,-0.7969533349237676,0.5014670193548894
4099,,pre_fault,29184,29229,29337,29368,0,0,-0.00015370531959472974,-0.027720490905034045,-0.3948255546330478,-0.17577317328724937,0.4943606207193744
4149,,pre_fault,28914,28873,28894,28739,0,0,-0.0010635129187530985,-0.1373880742276736,0.12240039687986867,-0.21855791569595975,0.5071515295910963
4199,,pre_fault,29143,28837,28772,28998,0,0,-0.00014652804908413058,-0.0708145767122434,-0.16470556565852504,-0.3003521130105387,0.5017089718483848
4249,,pre_fault,28844,29065,29075,28954,0,0,-0.000749315500859764,-0.14782987684759838,-0.16774939953714313,-0.030838114631005015,0.5008889095823836
4299,,pre_fault,28746,28858,29262,29024,0,0,-0.0009352173447993509,-0.2096534335002771,-0.17988241869395588,0.17890408045463896,0.5040070118006852
4349,,pre_fault,28992,29077,29036,29118,0,0,-0.0011972429101251446,0.530736358917844,0.07291796349812106,0.157626315001181,0.5032088168615961
4399,,pre_fault,29028,29090,29171,29259,0,0,-0.0008364215490950567,-0.3415804982925613,0.22655609375407249,0.5901016408592276,0.5030684915323185
4449,,pre_fault,29016,28937,29115,28873,0,0,0.00155565209423733,0.0617801261247256,-0.048761453157466716,0.7035150488385539,0.49947415628394076
4499,,pre_fault,29019,29022,28753,28611,0,0,-0.0016234974185894075,-0.047198854786785954,-0.1425174833853405,-0.7971098010913256,0.49852365554304257
4549,,pre_fault,28584,29244,29082,28663,0,0,5.1906384091019394e-05,-0.13342891017678857,-0.051731261822382475,-0.13074014377866372,0.4908369223623628
4599,,pre_fault,28808,29353,28765,28713,0,0,-7.433239894352794e-05,0.07243958104398483,0.015114236628144507,-0.13907671111664907,0.5042198633264242
4649,,pre_fault,28677,29110,28723,29027,0,0,-0.00063149933877686,0.19345930024368782,-0.3739351542989114,-0.6687047044530914,0.5082019844249107
4699,,pre_fault,28792,28432,29069,29013,0,0,0.0010521323067189169,0.03656584736463225,0.18564929756820922,-0.6724829662344645,0.49321133095149877
4749,,pre_fault,28910,29053,29165,29222,0,0,-3.1593515506205615e-05,-0.21144605353113297,-0.253942902232897,-0.1435927308314813,0.5019383741155345
4799,,pre_fault,28864,28605,28890,28804,0,0,0.00013630735176196573,-0.03726169206965695,-0.16779644515346356,-0.20397736855654616,0.49933984782894
4849,,pre_fault,29439,29052,29229,28883,0,0,0.0004424085131967662,-0.22055456349311123,0.36089479437881233,0.5142579880011158,0.49581579586787905
4899,,pre_fault,29018,29148,29070,29145,0,0,0.0008890579768092555,-0.1516334882194031,-0.5233145620445749,0.897161952587587,0.49726394219471776
4949,,pre_fault,28916,29299,29122,28967,0,0,0.0008411931114003941,0.059082736410917006,-0.1930978192844285,0.008209522222537345,0.4911030109440683
4999,,pre_fault,28615,29104,28776,29113,0,0,-0.00015442863164232028,0.17702859723657313,0.05110546954051951,0.35455020655853975,0.5035506900050523
5049,47,fault_active,57801,0,57933,264,1,4,0.002704561869260857,-0.29620671468306176,-0.1295936922696264,3.0349334179420198,0.4989658921780577
5099,97,fault_active,57912,89,57925,0,1,4,0.001484211191646531,-0.05838780647796942,-0.227363684644395,12.864401565736962,0.5023383517009731
5149,147,fault_active,57654,0,57760,186,1,4,0.001655073860312301,-0.34211720706067067,0.6666932874636975,29.736939104642833,0.5065963306624873
5199,197,fault_active,57870,0,57672,20,1,4,0.00057385105453117,0.018531271129675512,0.00578816798835183,53.46907435517667,0.502278447203723
5249,247,fault_active,57859,0,57586,0,1,4,0.001854373598088179,-0.16678741846075965,0.10729882946109101,85.36024950955064,0.49479398871340935
5299,297,fault_active,57786,0,57829,0,1,4,0.0010149766716093214,0.1879213657646894,0.5898392126513405,123.09865641258132,0.5059506793256275
5349,347,fault_active,57815,155,57992,0,1,4,0.0020477656903780013,0.10844439000176255,0.20696688120156218,168.26420862586113,0.4996334800046046
5399,397,fault_active,57879,0,58201,0,1,4,0.0020109962638767544,0.06756706443407337,0.08843101700611104,-140.5797470637859,0.5003673118011922
5449,447,fault_active,57951,0,57970,0,1,4,0.004203152234936405,-0.266510941835069,0.20665803357426443,-81.52480632165188,0.49584221262843386
5499,497,fault_active,57785,0,58074,139,1,4,0.0011789249402003542,0.04858324158720719,-0.38872623146280105,-15.393714598311844,0.4999448834639173
5549,547,fault_active,57562,99,58176,56,1,4,0.00043153437878770467,-0.16262731942512573,0.0036080905836923826,56.83611857709152,0.49730068336239347
5599,597,fault_active,58052,0,58084,99,1,4,0.0017319408543738988,-0.10309192820231003,0.12570316670671694,137.30038660230673,0.4955746745389519
5649,647,fault_active,58059,0,57821,46,1,4,0.0007402230334955507,-0.4277721612474656,0.13772427242123128,-136.31842451652088,0.49643955094176784
5699,697,fault_active,57889,0,57954,0,1,4,0.002386452974315731,-0.03000500270054346,-0.0909574782242353,-42.92507625152081,0.5055562075981542
5749,747,fault_active,58075,0,57743,0,1,4,9.266011820425676e-05,0.059806107233845704,-0.17562982773103217,59.341572566482576,0.5051808172429685
5799,797,fault_active,57689,0,57709,0,1,4,0.0007027366457859665,-0.19503052123419454,-0.30065197641229136,166.4389352542988,0.49572714496216647
5849,847,fault_active,57754,0,57401,130,1,4,0.002948178280888265,-0.09375040616287303,0.17753105882344697,-77.60026086500775,0.4961026486285663
5899,897,fault_active,58120,201,57886,212,1,4,0.002380368631458245,-0.54111862034859,0.26653529804034953,43.55698974241442,0.500814096697681
5949,947,fault_active,57914,0,57947,0,1,4,0.0015930752820663692,0.13811856591073876,-0.011898561844994814,172.41782747950916,0.49474734112978785
5999,997,fault_active,57837,0,57997,11,1,4,0.000770237086914428,0.2773680217199361,0.22987918243795222,-51.33790650657313,0.4960379092258188
6049,1047,fault_active,58223,330,57980,55,1,4,0.002307854376790791,0.15425944858880422,-0.23324939241368137,91.43554202222214,0.5030076163101648
6099,1097,fault_active,58070,34,57624,0,1,4,0.0030328700600113375,-0.2579566621275134,-0.40934024470632646,-119.5854935487766,0.5090966004148477
6149,1147,fault_active,57690,0,57785,0,1,4,0.0005721961165671163,-0.10369620804871746,-0.021150167275755888,37.452886425104005,0.502543956888277
6199,1197,fault_active,57831,243,57863,0,1,4,0.0019267384197818665,-0.6736765669979395,-0.007009953976005262,-158.90621860354824,0.5002856557446507
6249,1247,fault_active,57757,0,57934,49,1,4,0.003602993286961834,-0.0743694593716599,0.4470282365506263,12.115407744570987,0.5012450375072381
6299,1297,fault_active,57610,0,57835,152,1,4,0.0016671788787942737,0.45800468549378154,0.17683269990966,-169.5279930406055,0.5009190942927639
6349,1347,fault_active,57820,5,57761,84,1,4,0.0018646061190703666,-0.2309338638628746,-0.37054159422234956,14.718659463072036,0.4976689863141688
6399,1397,fault_active,57611,347,57894,0,1,4,0.0022854513521900575,0.23289219730383237,-0.30216809752096857,-153.41003624580176,0.5016978632245511
6449,1447,fault_active,57877,0,57874,0,1,4,0.0007028045437049215,-0.04478470596598509,-0.04043147468972648,45.05832020463756,0.49970864394482756
6499,1497,fault_active,57820,246,57752,36,1,4,-7.058009571201144e-06,-0.2168990761024147,-0.1016328789469225,-108.50225656838552,0.5026745641760308
6549,1547,fault_active,57949,0,58064,33,1,4,0.0013434253221007958,-0.2658933496630157,-0.4342284084504715,104.21946547591762,0.5005612969714855
6599,1597,fault_active,57650,143,57784,49,1,4,0.003032635760660275,0.058488109252402685,0.028272833799457338,-35.6462060454407,0.5055548258619859
6649,1647,fault_active,57728,365,57708,0,1,4,0.002533868147535899,0.04267157146416983,-0.03897932283195691,-168.84689032323405,0.5034904780246202
6699,1697,fault_active,57726,23,58084,46,1,4,0.002257892940463797,-0.10556188240273248,0.10841034896310296,64.13154816431306,0.5015588280603097
6749,1747,fault_active,57398,0,57582,0,1,4,0.0012632856752695047,-0.15477073708353112,-0.08804146676775434,-54.62355002495236,0.497856362973448
6799,1797,fault_active,57879,162,58036,136,1,4,0.0019679025924450094,-0.03925195321357555,0.24311489356262458,-166.8771631934243,0.5085378378194056
6849,1847,fault_active,57725,170,57916,46,1,4,0.0014390916807313604,-0.2093792395811118,0.19851387291915773,88.10700739900213,0.5089639229947267
6899,1897,fault_active,58181,64,57632,0,1,4,0.002352903579969977,-0.3958286749442548,-0.012153487628097806,-10.276586607365118,0.5064821791756535
6949,1947,fault_active,57958,19,57841,256,1,4,0.0009321342228660387,-0.20143845997053417,-0.2839288076181035,-101.77344997170269,0.5048166007753653
6999,1997,fault_active,57798,0,58026,118,1,4,0.00443923607247715,-0.2129313657765238,-0.08067347520377181,174.20749479074425,0.4938858189923053
7049,2047,fault_active,57074,180,57045,0,1,4,0.00208616188992503,-0.2781248378692357,0.38483596467771686,97.19229070655751,0.5005935683843072
7099,2097,fault_active,56827,167,56742,306,1,4,0.0018855910530709518,0.07586095154268456,-0.15318370352826668,27.56166195383817,0.5148347853120326
7149,2147,fault_active,56803,145,56702,0,1,4,0.0005972811742352285,0.22974832847105428,0.029390436630056367,-36.06983917367437,0.4958973185636269
7199,2197,fault_active,56985,271,56641,0,1,4,0.00021518942831679952,0.10476149414858682,-0.0907118324088145,-93.06982271449081,0.49345055580131647
7249,2247,fault_active,56614,242,56772,0,1,4,0.00016495668887639382,0.23471477385431305,-0.17201556880687116,-143.6286074418803,0.49780408346385646
7299,2297,fault_active,56698,1,56988,212,1,4,0.002188140739365976,-0.5800354133845976,0.23683872949766555,174.3018987813006,0.4827446091893333
7349,2347,fault_active,57024,0,56996,43,1,4,0.0020637417160435214,-0.03854769000110178,0.18005293762808167,138.28334435814196,0.4934122368408953
7399,2397,fault_active,57252,74,56966,0,1,4,0.0020756761919739704,-0.040665560557668574,0.2435328387046711,109.48528764887963,0.48965858655076056
7449,2447,fault_active,56863,183,57132,77,1,4,0.0020368343366774806,0.2927189885340238,-0.49575519072700575,87.21905490000533,0.4825462282668712
7499,2497,fault_active,57426,0,56999,144,1,4,0.0025278320155395053,-0.23943800269444523,-0.18079748988610989,71.68926197109721,0.4893320902151155
7549,2547,fault_active,57218,128,57153,0,1,4,0.0008956826105394885,-0.24366591652990138,0.35935643192728267,63.512837988978234,0.47439910545242114
7599,2597,fault_active,57344,0,57574,29,1,4,0.0013531166490799282,0.3380685260628663,-0.014673212173407009,62.09060659551684,0.4755589152833731
7649,2647,fault_active,57849,222,57345,0,1,4,0.001237373266854787,-0.06581874021136275,-0.03050118640360621,67.99206572354667,0.4653375257091265
7699,2697,fault_active,57357,0,57415,118,1,4,0.0029336371669356105,0.1878802425385376,-0.34339671852114867,80.36410935064686,0.46416481931810494
7749,2747,fault_active,57506,0,57703,0,1,4,0.0024093091015005164,0.2518180083355132,-0.18311700925539756,99.21431428677273,0.4653232921251463
7799,2797,fault_active,57568,0,57914,0,1,4,0.0034056069749891747,-0.29846419392035667,0.10593462296075717,125.28657302106161,0.44818618077468153
7849,2847,fault_active,57349,270,57563,9,1,4,0.00023847967224099615,0.2890445512699236,0.03551867229487226,159.405630080154,0.4603956337079474
7899,2897,fault_active,57608,0,57543,0,1,4,0.0009190656324578558,-0.12025968295022399,0.4557030770576572,-161.23957465765093,0.4427963528338303
7949,2947,fault_active,57811,0,57911,0,1,4,0.0014996698545372098,0.5527485189398906,0.06190687837289039,-112.93157343506554,0.44520666755015853
7999,2997,fault_active,57527,61,57819,42,1,4,0.000874444571998921,0.004804175747449539,0.005951300657341766,-58.98058419277063,0.4450430035738526
8049,3047,fault_active,57821,0,57539,0,1,4,0.001587566427992133,-0.04350734152544967,-0.36059377888274424,3.061810237151069,0.43667673473592056
8099,3097,fault_active,57661,0,57879,270,1,4,0.003067109967139847,-0.47486981784144244,0.5859434356188311,69.9788907036313,0.42020186768004164
8149,3147,fault_active,57638,0,58025,0,1,4,0.0027767018434034126,0.06394360855341913,-0.2415677207585015,145.94404483330607,0.4336424090304505
8199,3197,fault_active,57892,29,57551,154,1,4,0.00024232704034708947,-0.37032603538372544,0.30208644079329233,-132.8553449228371,0.4245682514654247
8249,3247,fault_active,57605,0,57685,26,1,4,0.0020335042808384504,-0.053692975598924664,-0.2934996311047567,-42.79967874683154,0.4198553664893881
8299,3297,fault_active,57793,80,57601,169,1,4,0.0023467883099285696,-0.531697296601477,0.38605086320613335,52.757484932107765,0.4017665576977933
8349,3347,fault_active,58030,505,58127,19,1,4,0.0034833242674276368,-0.04474275422420485,-0.17983604374449805,156.30131044233667,0.39877119396426514
8399,3397,fault_active,57410,493,58162,0,1,4,0.0013046657880114733,-0.13488806659240907,-0.2943914090024256,-93.76178491517852,0.3920377796713505
8449,3447,fault_active,57965,0,57625,96,1,4,0.0005936036874552525,0.24879085475347668,-0.5557484341920563,24.05722477364454,0.39306030993413993
8499,3497,fault_active,57792,52,57570,106,1,4,0.001950062431464274,0.192015656661209,0.3255403756414688,147.60434394544725,0.38909365945250385
8549,3547,fault_active,57543,0,57717,34,1,4,0.0004559814923326931,0.09549035808338659,0.2895439839606212,-80.71325830573464,0.37789296685790325
8599,3597,fault_active,57932,0,57872,99,1,4,0.00014287375058106514,-0.1945690061876144,0.2253765567103584,57.026634347107084,0.381581171487961
8649,3647,fault_active,57870,5,57897,0,1,4,0.0016665127006798848,0.1442654230684376,0.6583504094712017,-157.59878183781456,0.37473878000234084
8699,3697,fault_active,58047,0,57842,0,1,4,0.0008663453416106138,0.12058949632037909,0.26211983294462665,-5.133017153793094,0.3652861242430871
8749,3747,fault_active,57561,215,58076,16,1,4,0.0019842031860300854,0.1465984867685296,0.19862709563184922,153.04624244387244,0.3569563601918412
8799,3797,fault_active,57609,357,57739,198,1,4,0.001211363542835096,-0.2184095511580823,-0.3865376303004995,-40.37105578144385,0.3395069538454796
8849,3847,fault_active,57844,319,58098,0,1,4,0.0004188598541002321,0.22104944161432635,0.0930879582448764,132.26569337483835,0.345180254399628
8899,3897,fault_active,57820,0,57736,0,1,4,0.002860922236210654,0.2105599082057272,-0.018159446233667855,-47.47918555394878,0.34820669904010243
8949,3947,fault_active,57937,63,57939,159,1,4,0.003421007198753401,0.1387298118918243,-0.16229480760969958,139.94123773518407,0.32293000040065345
8999,3998,fault_active,57473,128,58042,451,1,4,0.0008096039731061859,-0.2493630059700846,0.12118613072050244,-25.649693201490905,0.33076122401827524
9049,4048,fault_active,58022,169,57835,310,1,4,0.00040613402329327166,-0.2800776984771095,0.20868384610221818,175.15264767917347,0.32133717922455335
9099,4098,fault_active,57851,0,58302,0,1,4,0.0016060042223581784,-0.12944640055616768,0.13930117818715207,22.867380607446034,0.3210611833616216
9149,4148,fault_active,57836,78,57835,207,1,4,0.0006087544123197294,-0.03936205694888847,-0.2552446822951189,-121.75254667762667,0.31763132363677776
9199,4198,fault_active,57978,256,57935,0,1,4,0.0023721568125324383,-0.22065820555679425,-0.011091896000611825,100.59595316900115,0.31256892589569946
9249,4248,fault_active,57839,288,57932,239,1,4,0.0019008656300934777,0.20858200278220315,-0.4266560451786263,-30.284514919694566,0.29550471579767545
9299,4298,fault_active,58283,0,57793,373,1,4,0.0020860781227277315,-0.08850634292726028,-0.23021612915292355,-154.42015808997485,0.29935667905735647
9349,4348,fault_active,57812,0,57792,393,1,4,0.0005407915485479862,-0.19727045014602113,-0.3567861279310231,89.3719534027486,0.295696317745815
9399,4398,fault_active,57897,38,57712,16,1,4,0.0010981641688970877,-0.06784434178984652,0.11265450403645955,-21.828009028031676,0.29500145825724555
9449,4448,fault_active,57883,0,58229,0,1,4,0.000794536859688129,0.3968078381467557,0.4882636888247038,-124.20088847288955,0.2909677148163964
